Word,Category,Starting_Letter,Length,Is_Compound,Component_Count
اختلاف‌آمیز,Noun/Adjective/Misc,الف,11,1,2
اختلاف‌افکنی,Noun/Adjective/Misc,الف,12,1,2
اختلاف‌برانگیز,Noun/Adjective/Misc,الف,14,1,2
اخرایی‌رنگ,Noun/Adjective/Misc,الف,10,1,2
اخلاص‌گرایانه,Noun/Adjective/Misc,الف,13,1,2
اخلاق‌مداری,Noun/Adjective/Misc,الف,11,1,2
اخلاق‌گرا,Noun/Adjective/Misc,الف,9,1,2
اخلال‌کننده,Noun/Adjective/Misc,الف,11,1,2
اخلال‌گر,Noun/Adjective/Misc,الف,8,1,2
اخلال‌گری,Noun/Adjective/Misc,الف,9,1,2
اخم‌آلود,Noun/Adjective/Misc,الف,8,1,2
اخم‌وتخم,Noun/Adjective/Misc,الف,8,1,2
اخم‌کرده,Noun/Adjective/Misc,الف,8,1,2
اخوان‌الصفا,Noun/Adjective/Misc,الف,11,1,2
اداره‌جات,Noun/Adjective/Misc,الف,9,1,2
اداره‌کننده,Noun/Adjective/Misc,الف,11,1,2
ادامه‌دار,Noun/Adjective/Misc,الف,9,1,2
ادامه‌دهنده,Noun/Adjective/Misc,الف,11,1,2
ادب‌دان,Noun/Adjective/Misc,الف,7,1,2
ادب‌دوست,Noun/Adjective/Misc,الف,8,1,2
ادب‌شناس,Noun/Adjective/Misc,الف,8,1,2
ادب‌پرور,Noun/Adjective/Misc,الف,8,1,2
ادراک‌شده,Noun/Adjective/Misc,الف,9,1,2
ادراک‌پذیر,Noun/Adjective/Misc,الف,10,1,2
ادراک‌پذیری,Noun/Adjective/Misc,الف,11,1,2
ادراک‌کننده,Noun/Adjective/Misc,الف,11,1,2
ادغام‌شده,Noun/Adjective/Misc,الف,9,1,2
ادویه‌جات,Noun/Adjective/Misc,الف,9,1,2
ادویه‌دار,Noun/Adjective/Misc,الف,9,1,2
ادیب‌السلطنه,Noun/Adjective/Misc,الف,12,1,2
ادیب‌الممالک,Noun/Adjective/Misc,الف,12,1,2
اذان‌گو,Noun/Adjective/Misc,الف,7,1,2
ارائه‌دهنده,Noun/Adjective/Misc,الف,11,1,2
ارائه‌شده,Noun/Adjective/Misc,الف,9,1,2
ارائه‌کننده,Noun/Adjective/Misc,الف,11,1,2
ارابه‌ران,Noun/Adjective/Misc,الف,9,1,2
ارابه‌رو,Noun/Adjective/Misc,الف,8,1,2
ارابه‌چی,Noun/Adjective/Misc,الف,8,1,2
ارادت‌نامه,Noun/Adjective/Misc,الف,10,1,2
ارادت‌پیشه,Noun/Adjective/Misc,الف,10,1,2
اراذل‌واوباش,Noun/Adjective/Misc,الف,12,1,2
ارباب‌رجوع,Noun/Adjective/Misc,الف,10,1,2
ارباب‌رعیتی,Noun/Adjective/Misc,الف,11,1,2
ارباب‌زاده,Noun/Adjective/Misc,الف,10,1,2
ارباب‌منشانه,Noun/Adjective/Misc,الف,12,1,2
ارتباط‌دهنده,Noun/Adjective/Misc,الف,12,1,2
ارث‌بری,Noun/Adjective/Misc,الف,7,1,2
ارجاع‌کننده,Noun/Adjective/Misc,الف,11,1,2
ارحم‌الراحمین,Noun/Adjective/Misc,الف,13,1,2
ارداویراف‌نامه,Noun/Adjective/Misc,الف,14,1,2
ارده‌شیره,Noun/Adjective/Misc,الف,9,1,2
اردک‌ماهی,Noun/Adjective/Misc,الف,9,1,2
اردیبهشت‌ماه,Noun/Adjective/Misc,الف,12,1,2
ارزان‌سازی,Noun/Adjective/Misc,الف,10,1,2
ارزان‌فروش,Noun/Adjective/Misc,الف,10,1,2
ارزان‌فروشی,Noun/Adjective/Misc,الف,11,1,2
ارزان‌قیمت,Noun/Adjective/Misc,الف,10,1,2
ارزشیابی‌کننده,Noun/Adjective/Misc,الف,14,1,2
ارزش‌آفرین,Noun/Adjective/Misc,الف,10,1,2
ارزش‌دهی,Noun/Adjective/Misc,الف,8,1,2
ارزش‌مدار,Noun/Adjective/Misc,الف,9,1,2
ارزش‌مداری,Noun/Adjective/Misc,الف,10,1,2
ارزش‌گذار,Noun/Adjective/Misc,الف,9,1,2
ارزش‌گذاری,Noun/Adjective/Misc,الف,10,1,2
ارزش‌گرا,Noun/Adjective/Misc,الف,8,1,2
ارزش‌گرایانه,Noun/Adjective/Misc,الف,12,1,2
ارزش‌گرایی,Noun/Adjective/Misc,الف,10,1,2
ارزش‌یابی,Noun/Adjective/Misc,الف,9,1,2
ارزیابی‌دهنده,Noun/Adjective/Misc,الف,13,1,2
ارزیابی‌شده,Noun/Adjective/Misc,الف,11,1,2
ارزیابی‌شونده,Noun/Adjective/Misc,الف,13,1,2
ارزیابی‌کننده,Noun/Adjective/Misc,الف,13,1,2
ارسال‌المثل,Noun/Adjective/Misc,الف,11,1,2
ارسال‌شده,Noun/Adjective/Misc,الف,9,1,2
ارسال‌کننده,Noun/Adjective/Misc,الف,11,1,2
اره‌ماهی,Noun/Adjective/Misc,الف,8,1,2
اره‌کشی,Noun/Adjective/Misc,الف,7,1,2
اروپایی‌الاصل,Noun/Adjective/Misc,الف,13,1,2
ازآنجایی‌که,Noun/Adjective/Misc,الف,11,1,2
ازاینجایی‌که,Noun/Adjective/Misc,الف,12,1,2
ازاین‌رو,Noun/Adjective/Misc,الف,8,1,2
ازاین‌روی,Noun/Adjective/Misc,الف,9,1,2
ازدواج‌نکرده,Noun/Adjective/Misc,الف,12,1,2
ازدواج‌کرده,Noun/Adjective/Misc,الف,11,1,2
ازریخت‌افتاده,Noun/Adjective/Misc,الف,13,1,2
اسارت‌بار,Noun/Adjective/Misc,الف,9,1,2
اساس‌نامه,Noun/Adjective/Misc,الف,9,1,2
اسباب‌بازی,Noun/Adjective/Misc,الف,10,1,2
اسباب‌بازی‌فروشی,Noun/Adjective/Misc,الف,16,1,3
اسباب‌فروش,Noun/Adjective/Misc,الف,10,1,2
اسباب‌کشی,Noun/Adjective/Misc,الف,9,1,2
اسب‌دوانی,Noun/Adjective/Misc,الف,9,1,2
اسب‌سوار,Noun/Adjective/Misc,الف,8,1,2
اسب‌سواری,Noun/Adjective/Misc,الف,9,1,2
استحصال‌شده,Noun/Adjective/Misc,الف,11,1,2
استحمام‌کننده,Noun/Adjective/Misc,الف,13,1,2
استحکام‌بخشی,Noun/Adjective/Misc,الف,12,1,2
استخدام‌شده,Noun/Adjective/Misc,الف,11,1,2
استخدام‌کننده,Noun/Adjective/Misc,الف,13,1,2
استخراج‌شده,Noun/Adjective/Misc,الف,11,1,2
استخراج‌نشده,Noun/Adjective/Misc,الف,12,1,2
استخراج‌کننده,Noun/Adjective/Misc,الف,13,1,2
استخوان‌بندی,Noun/Adjective/Misc,الف,12,1,2
استخوان‌درد,Noun/Adjective/Misc,الف,11,1,2
استخوان‌سازی,Noun/Adjective/Misc,الف,12,1,2
استرس‌زا,Noun/Adjective/Misc,الف,8,1,2
استغاثه‌کن,Noun/Adjective/Misc,الف,10,1,2
استفاده‌جو,Noun/Adjective/Misc,الف,10,1,2
استفاده‌شده,Noun/Adjective/Misc,الف,11,1,2
استفاده‌نشده,Noun/Adjective/Misc,الف,12,1,2
استفاده‌پذیر,Noun/Adjective/Misc,الف,12,1,2
استفاده‌کننده,Noun/Adjective/Misc,الف,13,1,2
استقبال‌کننده,Noun/Adjective/Misc,الف,13,1,2
استقلال‌خواه,Noun/Adjective/Misc,الف,12,1,2
استقلال‌خواهی,Noun/Adjective/Misc,الف,13,1,2
استقلال‌طلب,Noun/Adjective/Misc,الف,11,1,2
استقلال‌طلبانه,Noun/Adjective/Misc,الف,14,1,2
استقلال‌طلبی,Noun/Adjective/Misc,الف,12,1,2
استقلال‌یافته,Noun/Adjective/Misc,الف,13,1,2
استنتاج‌گر,Noun/Adjective/Misc,الف,10,1,2
استنشاق‌شده,Noun/Adjective/Misc,الف,11,1,2
استهلاک‌پذیر,Noun/Adjective/Misc,الف,12,1,2
استیضاح‌نامه,Noun/Adjective/Misc,الف,12,1,2
استیضاح‌کننده,Noun/Adjective/Misc,الف,13,1,2
اسراف‌کار,Noun/Adjective/Misc,الف,9,1,2
اسراف‌کارانه,Noun/Adjective/Misc,الف,12,1,2
اسراف‌کاری,Noun/Adjective/Misc,الف,10,1,2
اسراف‌کننده,Noun/Adjective/Misc,الف,11,1,2
اسطوره‌سازی,Noun/Adjective/Misc,الف,11,1,2
اسطوره‌شناختی,Noun/Adjective/Misc,الف,13,1,2
اسطوره‌شناس,Noun/Adjective/Misc,الف,11,1,2
اسطوره‌شناسی,Noun/Adjective/Misc,الف,12,1,2
اسطوره‌وار,Noun/Adjective/Misc,الف,10,1,2
اسفل‌السافلین,Noun/Adjective/Misc,الف,13,1,2
اسف‌انگیز,Noun/Adjective/Misc,الف,9,1,2
اسقف‌نشین,Noun/Adjective/Misc,الف,9,1,2
اسلامی‌شده,Noun/Adjective/Misc,الف,10,1,2
اسلام‌آباد,Noun/Adjective/Misc,الف,10,1,2
اسلام‌آورنده,Noun/Adjective/Misc,الف,12,1,2
اسلام‌خواه,Noun/Adjective/Misc,الف,10,1,2
اسلام‌خواهی,Noun/Adjective/Misc,الف,11,1,2
اسلام‌ستیز,Noun/Adjective/Misc,الف,10,1,2
اسلام‌شناس,Noun/Adjective/Misc,الف,10,1,2
اسلام‌شناسی,Noun/Adjective/Misc,الف,11,1,2
اسلام‌شهر,Noun/Adjective/Misc,الف,9,1,2
اسلام‌پرور,Noun/Adjective/Misc,الف,10,1,2
اسلام‌پناه,Noun/Adjective/Misc,الف,10,1,2
اسلام‌پژوه,Noun/Adjective/Misc,الف,10,1,2
اسلام‌پژوهی,Noun/Adjective/Misc,الف,11,1,2
اسلام‌گرا,Noun/Adjective/Misc,الف,9,1,2
اسلام‌گرایانه,Noun/Adjective/Misc,الف,13,1,2
اسلام‌گرایی,Noun/Adjective/Misc,الف,11,1,2
اسلحه‌خانه,Noun/Adjective/Misc,الف,10,1,2
اسلحه‌ساز,Noun/Adjective/Misc,الف,9,1,2
اسلحه‌سازی,Noun/Adjective/Misc,الف,10,1,2
اسلوب‌شناسی,Noun/Adjective/Misc,الف,11,1,2
اسماعیل‌آباد,Noun/Adjective/Misc,الف,12,1,2
اسماعیل‌خان,Noun/Adjective/Misc,الف,11,1,2
اسماعیل‌زاده,Noun/Adjective/Misc,الف,12,1,2
اسماعیل‌پور,Noun/Adjective/Misc,الف,11,1,2
اسم‌ساز,Noun/Adjective/Misc,الف,7,1,2
اسم‌نویسی,Noun/Adjective/Misc,الف,9,1,2
اسم‌گذاری,Noun/Adjective/Misc,الف,9,1,2
اسپانیایی‌تبار,Noun/Adjective/Misc,الف,14,1,2
اسپانیایی‌زبان,Noun/Adjective/Misc,الف,14,1,2
اسپرم‌ساز,Noun/Adjective/Misc,الف,9,1,2
اسکان‌یافته,Noun/Adjective/Misc,الف,11,1,2
اسکلت‌بندی,Noun/Adjective/Misc,الف,10,1,2
اسکله‌سازی,Noun/Adjective/Misc,الف,10,1,2
اسکن‌کننده,Noun/Adjective/Misc,الف,10,1,2
اسکواش‌باز,Noun/Adjective/Misc,الف,10,1,2
اسکیت‌بازی,Noun/Adjective/Misc,الف,10,1,2
اشاره‌شده,Noun/Adjective/Misc,الف,9,1,2
اشاره‌کرده,Noun/Adjective/Misc,الف,10,1,2
اشاره‌کن,Noun/Adjective/Misc,الف,8,1,2
اشاره‌کننده,Noun/Adjective/Misc,الف,11,1,2
اشاره‌گر,Noun/Adjective/Misc,الف,8,1,2
اشباع‌شده,Noun/Adjective/Misc,الف,9,1,2
اشباع‌نشده,Noun/Adjective/Misc,الف,10,1,2
اشباع‌پذیر,Noun/Adjective/Misc,الف,10,1,2
اشتراک‌سازی,Noun/Adjective/Misc,الف,11,1,2
اشتراک‌پذیری,Noun/Adjective/Misc,الف,12,1,2
اشتراک‌گذار,Noun/Adjective/Misc,الف,11,1,2
اشتعال‌زا,Noun/Adjective/Misc,الف,9,1,2
اشتغال‌زا,Noun/Adjective/Misc,الف,9,1,2
اشتغال‌زایی,Noun/Adjective/Misc,الف,11,1,2
اشتقاق‌پذیر,Noun/Adjective/Misc,الف,11,1,2
اشراف‌زاده,Noun/Adjective/Misc,الف,10,1,2
اشراف‌زادگی,Noun/Adjective/Misc,الف,11,1,2
اشراف‌منشانه,Noun/Adjective/Misc,الف,12,1,2
اشرف‌الدین,Noun/Adjective/Misc,الف,10,1,2
اشعه‌درمان,Noun/Adjective/Misc,الف,10,1,2
اشغال‌شده,Noun/Adjective/Misc,الف,9,1,2
اشغال‌کننده,Noun/Adjective/Misc,الف,11,1,2
اشکال‌تراش,Noun/Adjective/Misc,الف,10,1,2
اشکال‌دار,Noun/Adjective/Misc,الف,9,1,2
اشکال‌زدا,Noun/Adjective/Misc,الف,9,1,2
اشکال‌گیری,Noun/Adjective/Misc,الف,10,1,2
اشکال‌یاب,Noun/Adjective/Misc,الف,9,1,2
اشک‌آلود,Noun/Adjective/Misc,الف,8,1,2
اشک‌آور,Noun/Adjective/Misc,الف,7,1,2
اشک‌بار,Noun/Adjective/Misc,الف,7,1,2
اشک‌ریز,Noun/Adjective/Misc,الف,7,1,2
اصطلاح‌سازی,Noun/Adjective/Misc,الف,11,1,2
اصطلاح‌شناسی,Noun/Adjective/Misc,الف,12,1,2
اصطلاح‌نامه,Noun/Adjective/Misc,الف,11,1,2
اصطلاح‌گزینی,Noun/Adjective/Misc,الف,12,1,2
اصلاح‌اندیش,Noun/Adjective/Misc,الف,11,1,2
اصلاح‌جو,Noun/Adjective/Misc,الف,8,1,2
اصلاح‌شده,Noun/Adjective/Misc,الف,9,1,2
اصلاح‌طلب,Noun/Adjective/Misc,الف,9,1,2
اصلاح‌طلبانه,Noun/Adjective/Misc,الف,12,1,2
اصلاح‌طلبی,Noun/Adjective/Misc,الف,10,1,2
اصلاح‌نامه,Noun/Adjective/Misc,الف,10,1,2
اصلاح‌ناپذیر,Noun/Adjective/Misc,الف,12,1,2
اصلاح‌نشده,Noun/Adjective/Misc,الف,10,1,2
اصلاح‌پذیر,Noun/Adjective/Misc,الف,10,1,2
اصلاح‌کرده,Noun/Adjective/Misc,الف,10,1,2
اصلاح‌کننده,Noun/Adjective/Misc,الف,11,1,2
اصلاح‌گر,Noun/Adjective/Misc,الف,8,1,2
اصلاح‌گرا,Noun/Adjective/Misc,الف,9,1,2
اصلاح‌گرایانه,Noun/Adjective/Misc,الف,13,1,2
اصول‌گرا,Noun/Adjective/Misc,الف,8,1,2
اصول‌گرایانه,Noun/Adjective/Misc,الف,12,1,2
اضافه‌بار,Noun/Adjective/Misc,الف,9,1,2
اضافه‌شده,Noun/Adjective/Misc,الف,9,1,2
اضافه‌وزن,Noun/Adjective/Misc,الف,9,1,2
اضافه‌کار,Noun/Adjective/Misc,الف,9,1,2
اضطراب‌آور,Noun/Adjective/Misc,الف,10,1,2
اطاعت‌پذیری,Noun/Adjective/Misc,الف,11,1,2
اطاعت‌کننده,Noun/Adjective/Misc,الف,11,1,2
اطلاع‌رسان,Noun/Adjective/Misc,الف,10,1,2
اطلاع‌رسانی,Noun/Adjective/Misc,الف,11,1,2
اطلاع‌یابی,Noun/Adjective/Misc,الف,10,1,2
اطلس‌فروش,Noun/Adjective/Misc,الف,9,1,2
اطمینان‌آمیز,Noun/Adjective/Misc,الف,12,1,2
اطمینان‌بخش,Noun/Adjective/Misc,الف,11,1,2
اطمینان‌ساز,Noun/Adjective/Misc,الف,11,1,2
اطمینان‌پذیر,Noun/Adjective/Misc,الف,12,1,2
اعانه‌دهنده,Noun/Adjective/Misc,الف,11,1,2
اعتراض‌آمیز,Noun/Adjective/Misc,الف,11,1,2
اعتراض‌نامه,Noun/Adjective/Misc,الف,11,1,2
اعتراض‌کننده,Noun/Adjective/Misc,الف,12,1,2
اعتراف‌نامه,Noun/Adjective/Misc,الف,11,1,2
اعتراف‌گیرنده,Noun/Adjective/Misc,الف,13,1,2
اعتصاب‌کننده,Noun/Adjective/Misc,الف,12,1,2
اعتصام‌الملک,Noun/Adjective/Misc,الف,12,1,2
اعتمادبه‌نفس,Noun/Adjective/Misc,الف,12,1,2
اعتکاف‌نشین,Noun/Adjective/Misc,الف,11,1,2
اعجاب‌آور,Noun/Adjective/Misc,الف,9,1,2
اعجاب‌انگیز,Noun/Adjective/Misc,الف,11,1,2
اعجاب‌برانگیز,Noun/Adjective/Misc,الف,13,1,2
اعدام‌شده,Noun/Adjective/Misc,الف,9,1,2
اعزام‌شده,Noun/Adjective/Misc,الف,9,1,2
اعصاب‌خردکن,Noun/Adjective/Misc,الف,11,1,2
اعلام‌شده,Noun/Adjective/Misc,الف,9,1,2
اعلام‌نامه,Noun/Adjective/Misc,الف,10,1,2
اعلام‌نشده,Noun/Adjective/Misc,الف,10,1,2
اعلام‌کننده,Noun/Adjective/Misc,الف,11,1,2
اعلان‌شده,Noun/Adjective/Misc,الف,9,1,2
اعلی‌حضرت,Noun/Adjective/Misc,الف,9,1,2
اعمال‌شده,Noun/Adjective/Misc,الف,9,1,2
اعیان‌زاده,Noun/Adjective/Misc,الف,10,1,2
اعیان‌نشین,Noun/Adjective/Misc,الف,10,1,2
اغتشاش‌جویانه,Noun/Adjective/Misc,الف,13,1,2
اغتشاش‌کننده,Noun/Adjective/Misc,الف,12,1,2
اغتشاش‌گر,Noun/Adjective/Misc,الف,9,1,2
اغتشاش‌گران,Noun/Adjective/Misc,الف,11,1,2
اغتشاش‌گرایانه,Noun/Adjective/Misc,الف,14,1,2
اغذیه‌فروش,Noun/Adjective/Misc,الف,10,1,2
اغراق‌آمیز,Noun/Adjective/Misc,الف,10,1,2
اغراق‌انگیز,Noun/Adjective/Misc,الف,11,1,2
اغراق‌شده,Noun/Adjective/Misc,الف,9,1,2
اغراق‌گو,Noun/Adjective/Misc,الف,8,1,2
اغفال‌شده,Noun/Adjective/Misc,الف,9,1,2
اغفال‌کننده,Noun/Adjective/Misc,الف,11,1,2
اغماض‌کننده,Noun/Adjective/Misc,الف,11,1,2
افتاده‌حال,Noun/Adjective/Misc,الف,10,1,2
افتتاح‌شده,Noun/Adjective/Misc,الف,10,1,2
افراطی‌گرایی,Noun/Adjective/Misc,الف,12,1,2
افراطی‌گری,Noun/Adjective/Misc,الف,10,1,2
افراط‌آمیز,Noun/Adjective/Misc,الف,10,1,2
افراط‌کاری,Noun/Adjective/Misc,الف,10,1,2
افراط‌گر,Noun/Adjective/Misc,الف,8,1,2
افراط‌گرا,Noun/Adjective/Misc,الف,9,1,2
افراط‌گرایانه,Noun/Adjective/Misc,الف,13,1,2
افروخته‌شده,Noun/Adjective/Misc,الف,11,1,2
افزایش‌دهنده,Noun/Adjective/Misc,الف,12,1,2
افزایش‌یابنده,Noun/Adjective/Misc,الف,13,1,2
افزایش‌یافته,Noun/Adjective/Misc,الف,12,1,2
افزوده‌شده,Noun/Adjective/Misc,الف,10,1,2
افزون‌خواه,Noun/Adjective/Misc,الف,10,1,2
افزون‌خواهی,Noun/Adjective/Misc,الف,11,1,2
افزون‌شده,Noun/Adjective/Misc,الف,9,1,2
افزون‌طلب,Noun/Adjective/Misc,الف,9,1,2
افزون‌طلبانه,Noun/Adjective/Misc,الف,12,1,2
افزون‌طلبی,Noun/Adjective/Misc,الف,10,1,2
افسانه‌سرا,Noun/Adjective/Misc,الف,10,1,2
افسانه‌پرداز,Noun/Adjective/Misc,الف,12,1,2
افسانه‌پردازی,Noun/Adjective/Misc,الف,13,1,2
افسانه‌گو,Noun/Adjective/Misc,الف,9,1,2
افسرده‌خاطر,Noun/Adjective/Misc,الف,11,1,2
افسرده‌دل,Noun/Adjective/Misc,الف,9,1,2
افسون‌شده,Noun/Adjective/Misc,الف,9,1,2
افیون‌زده,Noun/Adjective/Misc,الف,9,1,2
اف‌اف,Noun/Adjective/Misc,الف,5,1,2
اف‌بی‌آی,Noun/Adjective/Misc,الف,8,1,3
اقامت‌کننده,Noun/Adjective/Misc,الف,11,1,2
اقامه‌شده,Noun/Adjective/Misc,الف,9,1,2
اقبال‌نامه,Noun/Adjective/Misc,الف,10,1,2
اقتباس‌شده,Noun/Adjective/Misc,الف,10,1,2
اقلیم‌شناس,Noun/Adjective/Misc,الف,10,1,2
اقناع‌کننده,Noun/Adjective/Misc,الف,11,1,2
اقیانوس‌شناسی,Noun/Adjective/Misc,الف,13,1,2
اقیانوس‌پیما,Noun/Adjective/Misc,الف,12,1,2
التماس‌کننده,Noun/Adjective/Misc,الف,12,1,2
التهاب‌آمیز,Noun/Adjective/Misc,الف,11,1,2
التیام‌بخش,Noun/Adjective/Misc,الف,10,1,2
التیام‌پذیر,Noun/Adjective/Misc,الف,11,1,2
التیام‌یافته,Noun/Adjective/Misc,الف,12,1,2
الجزایری‌تبار,Noun/Adjective/Misc,الف,13,1,2
الحاح‌کننده,Noun/Adjective/Misc,الف,11,1,2
الزام‌آور,Noun/Adjective/Misc,الف,9,1,2
الله‌آباد,Noun/Adjective/Misc,الف,9,1,2
الله‌اکبر,Noun/Adjective/Misc,الف,9,1,2
الله‌وردی,Noun/Adjective/Misc,الف,9,1,2
الله‌یار,Noun/Adjective/Misc,الف,8,1,2
الماس‌تراش,Noun/Adjective/Misc,الف,10,1,2
الماس‌نشان,Noun/Adjective/Misc,الف,10,1,2
الم‌شنگه,Noun/Adjective/Misc,الف,8,1,2
الهام‌بخش,Noun/Adjective/Misc,الف,9,1,2
الهام‌دهنده,Noun/Adjective/Misc,الف,11,1,2
الهام‌پذیری,Noun/Adjective/Misc,الف,11,1,2
الهام‌گیرنده,Noun/Adjective/Misc,الف,12,1,2
الهام‌یافته,Noun/Adjective/Misc,الف,11,1,2
الهی‌دان,Noun/Adjective/Misc,الف,8,1,2
الهی‌نامه,Noun/Adjective/Misc,الف,9,1,2
الکتروقلب‌نگاره,Noun/Adjective/Misc,الف,15,1,2
الکترون‌خواه,Noun/Adjective/Misc,الف,12,1,2
الک‌دولک,Noun/Adjective/Misc,الف,8,1,2
ال‌جی,Noun/Adjective/Misc,الف,5,1,2
امام‌آباد,Noun/Adjective/Misc,الف,9,1,2
امام‌زاده,Noun/Adjective/Misc,الف,9,1,2
امانت‌داده,Noun/Adjective/Misc,الف,10,1,2
امانت‌دار,Noun/Adjective/Misc,الف,9,1,2
امانت‌داری,Noun/Adjective/Misc,الف,10,1,2
امانت‌دهنده,Noun/Adjective/Misc,الف,11,1,2
امانت‌فروش,Noun/Adjective/Misc,الف,10,1,2
امانت‌فروشی,Noun/Adjective/Misc,الف,11,1,2
امانت‌گرفته,Noun/Adjective/Misc,الف,11,1,2
امانت‌گیرنده,Noun/Adjective/Misc,الف,12,1,2
امان‌الله,Noun/Adjective/Misc,الف,9,1,2
امان‌نامه,Noun/Adjective/Misc,الف,9,1,2
امتحان‌داده,Noun/Adjective/Misc,الف,11,1,2
امتحان‌دهنده,Noun/Adjective/Misc,الف,12,1,2
امشی‌پاش,Noun/Adjective/Misc,الف,8,1,2
امنیت‌جو,Noun/Adjective/Misc,الف,8,1,2
امکان‌سنجی,Noun/Adjective/Misc,الف,10,1,2
امکان‌ناپذیر,Noun/Adjective/Misc,الف,12,1,2
امکان‌پذیر,Noun/Adjective/Misc,الف,10,1,2
امکان‌پذیری,Noun/Adjective/Misc,الف,11,1,2
امکان‌یابی,Noun/Adjective/Misc,الف,10,1,2
امین‌آباد,Noun/Adjective/Misc,الف,9,1,2
امین‌الدوله,Noun/Adjective/Misc,الف,11,1,2
امین‌الله,Noun/Adjective/Misc,الف,9,1,2
